cell_line_id,pubchem_id,label
ACH-001089,657237,-1
ACH-000613,657237,-1
ACH-000778,657237,-1
ACH-000546,657237,-1
ACH-000054,657237,-1
ACH-000547,657237,-1
ACH-000322,657237,-1
ACH-000976,657237,-1
ACH-000480,657237,-1
ACH-000882,657237,-1
ACH-000569,657237,-1
ACH-000106,657237,-1
ACH-000346,657237,-1
ACH-000231,657237,-1
ACH-000053,657237,-1
ACH-000315,657237,-1
ACH-000263,657237,1
ACH-000101,657237,1
ACH-000386,657237,1
ACH-000380,657237,-1
ACH-000926,657237,-1
ACH-000375,657237,-1
ACH-000096,657237,-1
ACH-000074,657237,1
ACH-000486,657237,-1
ACH-000631,657237,-1
ACH-000227,657237,-1
ACH-000693,657237,-1
ACH-000873,657237,-1
ACH-000865,657237,-1
ACH-000824,657237,-1
ACH-000754,657237,1
ACH-000806,657237,-1
ACH-000301,657237,1
ACH-000950,657237,-1
ACH-000204,657237,-1
ACH-000934,657237,-1
ACH-000910,657237,-1
ACH-000849,657237,-1
ACH-000881,657237,-1
ACH-000072,657237,1
ACH-000449,657237,-1
ACH-000192,657237,-1
ACH-000879,657237,-1
ACH-000359,657237,-1
ACH-000020,657237,1
ACH-000391,657237,-1
ACH-000351,657237,-1
ACH-000795,657237,1
ACH-000918,657237,1
ACH-000335,657237,-1
ACH-000938,657237,1
ACH-000944,657237,1
ACH-000395,657237,-1
ACH-000932,657237,-1
ACH-000303,657237,-1
ACH-000168,657237,1
ACH-000911,657237,-1
ACH-000403,657237,-1
ACH-000491,657237,-1
ACH-000628,657237,-1
ACH-000638,657237,-1
ACH-000427,657237,-1
ACH-000888,657237,-1
ACH-000860,657237,-1
ACH-000980,657237,-1
ACH-000648,657237,-1
ACH-000015,657237,-1
ACH-000448,657237,-1
ACH-000282,657237,1
ACH-000816,657237,-1
ACH-000776,657237,-1
ACH-000024,657237,-1
ACH-000159,657237,-1
ACH-000372,657237,1
ACH-000937,657237,1
ACH-000654,657237,1
ACH-000565,657237,-1
ACH-000169,657237,-1
ACH-000943,657237,-1
ACH-000473,657237,-1
ACH-000410,657237,-1
ACH-000181,657237,-1
ACH-000441,657237,-1
ACH-001189,657237,-1
ACH-000400,657237,1
ACH-000361,657237,-1
ACH-000145,657237,-1
ACH-000309,657237,-1
ACH-000373,657237,1
ACH-000822,657237,-1
ACH-000665,657237,-1
ACH-000939,657237,-1
ACH-000974,657237,-1
ACH-000478,657237,-1
ACH-000493,657237,-1
ACH-000420,657237,-1
ACH-001199,657237,-1
ACH-000953,657237,1
ACH-000489,657237,-1
ACH-000236,657237,-1
ACH-000470,657237,-1
ACH-000958,657237,-1
ACH-000421,657237,-1
ACH-000680,657237,-1
ACH-000381,657237,-1
ACH-000430,657237,-1
ACH-000171,657237,-1
ACH-000304,657237,-1
ACH-000332,657237,-1
ACH-000469,657237,-1
ACH-000828,657237,-1
ACH-000189,657237,-1
ACH-000524,657237,-1
ACH-000815,657237,-1
ACH-000679,657237,-1
ACH-000320,657237,-1
ACH-000383,657237,1
ACH-000998,657237,-1
ACH-000350,657237,-1
ACH-000792,657237,-1
ACH-000009,657237,-1
ACH-000222,657237,-1
ACH-000440,657237,-1
ACH-000248,657237,-1
ACH-000245,657237,1
ACH-000672,657237,-1
ACH-001021,657237,-1
ACH-000857,657237,-1
ACH-001024,657237,-1
ACH-000893,657237,-1
ACH-000348,657237,1
ACH-000238,657237,-1
ACH-000722,657237,-1
ACH-000567,657237,1
ACH-000254,657237,-1
ACH-000008,657237,-1
ACH-000411,657237,-1
ACH-000802,657237,-1
ACH-000856,657237,-1
ACH-000269,657237,-1
ACH-000464,657237,-1
ACH-000113,657237,1
ACH-000920,657237,1
ACH-000457,657237,1
ACH-000308,657237,-1
ACH-001307,657237,-1
ACH-000456,657237,-1
ACH-000267,657237,1
ACH-000293,657237,-1
ACH-000183,657237,-1
ACH-000876,657237,-1
ACH-000587,657237,-1
ACH-000621,657237,-1
ACH-000789,657237,-1
ACH-000965,657237,-1
ACH-000694,657237,-1
ACH-000605,657237,-1
ACH-000927,657237,-1
ACH-000596,657237,-1
ACH-000783,657237,-1
ACH-000963,657237,-1
ACH-000978,657237,-1
ACH-000906,657237,-1
ACH-000843,657237,-1
ACH-000878,657237,-1
ACH-000840,657237,-1
ACH-000667,657237,-1
ACH-000650,657237,-1
ACH-000577,657237,-1
ACH-000476,657237,-1
ACH-000217,657237,-1
ACH-000848,657237,-1
ACH-000607,657237,-1
ACH-000819,657237,1
ACH-000595,657237,-1
ACH-000573,657237,-1
ACH-000935,657237,-1
ACH-000988,657237,-1
ACH-000894,657237,-1
ACH-000434,657237,-1
ACH-000414,657237,-1
ACH-000752,657237,-1
ACH-000781,657237,-1
ACH-000639,657237,-1
ACH-000292,657237,-1
ACH-000291,657237,-1
ACH-000527,657237,-1
ACH-000023,657237,-1
ACH-000144,657237,-1
ACH-000100,657237,-1
ACH-000221,657237,1
ACH-000652,657237,-1
ACH-000424,657237,-1
ACH-000885,657237,-1
ACH-000716,657237,-1
ACH-000059,657237,1
ACH-000336,657237,1
ACH-000142,657237,-1
ACH-000516,657237,-1
ACH-000249,657237,-1
ACH-000243,657237,-1
ACH-000117,657237,1
ACH-000352,657237,-1
ACH-000562,657237,-1
ACH-000643,657237,-1
ACH-000105,657237,1
ACH-000838,657237,-1
ACH-000981,657237,1
ACH-000821,657237,-1
ACH-000270,657237,-1
ACH-000475,657237,-1
ACH-000620,657237,-1
ACH-000711,657237,-1
ACH-000250,657237,-1
ACH-001107,657237,-1
ACH-000281,657237,-1
ACH-000108,657237,-1
ACH-000176,657237,-1
ACH-000852,657237,-1
ACH-000869,657237,-1
ACH-000379,657237,-1
ACH-000674,657237,-1
ACH-000247,657237,-1
ACH-000544,657237,-1
ACH-000663,657237,-1
ACH-000599,657237,-1
ACH-000347,657237,1
ACH-000482,657237,-1
ACH-000442,657237,-1
ACH-000505,657237,-1
ACH-000048,657237,-1
ACH-000115,657237,-1
ACH-000162,657237,1
ACH-000073,657237,1
ACH-000349,657237,-1
ACH-000653,657237,-1
ACH-000326,657237,1
ACH-000193,657237,-1
ACH-000983,657237,-1
ACH-001106,657237,1
ACH-000702,657237,1
ACH-000439,657237,1
ACH-000362,657237,1
ACH-000745,657237,-1
ACH-000586,657237,-1
ACH-000065,657237,1
ACH-000751,657237,-1
ACH-000271,657237,-1
ACH-000660,657237,1
ACH-000611,657237,-1
ACH-000656,657237,1
ACH-001203,657237,-1
ACH-000226,657237,-1
ACH-001063,657237,-1
ACH-000917,657237,-1
ACH-000999,657237,-1
ACH-000989,657237,-1
ACH-000955,657237,-1
ACH-000532,657237,-1
ACH-000991,657237,-1
ACH-000970,657237,-1
ACH-000087,3011155,-1
ACH-000905,3011155,-1
ACH-000242,3011155,-1
ACH-000720,3011155,-1
ACH-000323,3011155,-1
ACH-000137,3011155,-1
ACH-000558,3011155,-1
ACH-000738,3011155,-1
ACH-000571,3011155,-1
ACH-000392,3011155,-1
ACH-000662,3011155,-1
ACH-000769,3011155,-1
ACH-000744,3011155,-1
ACH-000035,3011155,-1
ACH-000021,3011155,-1
ACH-000451,3011155,-1
ACH-000481,3011155,-1
ACH-000447,3011155,-1
ACH-000121,3011155,-1
ACH-000853,3011155,-1
ACH-000187,3011155,-1
ACH-000866,3011155,-1
ACH-000514,3011155,-1
ACH-000431,3011155,-1
ACH-000729,3011155,-1
ACH-000298,3011155,-1
ACH-000290,3011155,-1
ACH-001138,3011155,-1
ACH-000610,3011155,-1
ACH-000800,3011155,-1
ACH-000767,3011155,-1
ACH-000355,3011155,-1
ACH-000153,3011155,-1
ACH-000366,3011155,-1
ACH-001233,3011155,-1
ACH-000670,3011155,-1
ACH-000311,3011155,-1
ACH-000945,3011155,-1
ACH-000050,3011155,-1
ACH-000260,3011155,-1
ACH-000510,3011155,-1
ACH-000841,3011155,-1
ACH-000775,3011155,-1
ACH-000264,3011155,-1
ACH-000666,3011155,-1
ACH-000496,3011155,-1
ACH-000094,3011155,-1
ACH-000790,3011155,-1
ACH-000408,3011155,-1
ACH-000859,3011155,-1
ACH-000374,3011155,-1
ACH-000111,3011155,-1
ACH-000223,3011155,-1
ACH-000691,3011155,-1
ACH-000276,3011155,-1
ACH-000210,3011155,-1
ACH-000518,3011155,-1
ACH-001049,3011155,-1
ACH-000563,3011155,-1
ACH-000305,3011155,-1
ACH-000585,3011155,-1
ACH-000472,3011155,-1
ACH-000396,3011155,-1
ACH-000858,3011155,-1
ACH-000823,3011155,-1
ACH-000809,3011155,-1
ACH-000637,3011155,-1
ACH-000784,3011155,-1
ACH-000627,3011155,-1
ACH-000787,3011155,-1
ACH-000892,3011155,-1
ACH-000030,3011155,-1
ACH-000363,3011155,-1
ACH-000353,3011155,-1
ACH-000259,3011155,-1
ACH-000099,3011155,-1
ACH-000647,3011155,-1
ACH-000452,3011155,-1
ACH-000090,3011155,-1
ACH-000997,3011155,-1
ACH-000002,3011155,-1
ACH-000552,3011155,-1
ACH-000551,3011155,-1
ACH-000367,3011155,-1
ACH-000900,3011155,-1
ACH-000343,3011155,-1
ACH-000019,3011155,-1
ACH-000681,3011155,-1
ACH-000046,3011155,-1
ACH-000288,3011155,-1
ACH-001190,3011155,-1
ACH-000730,3011155,-1
ACH-001127,3011155,-1
ACH-000811,3011155,-1
ACH-000768,3011155,-1
ACH-000651,3011155,-1
ACH-001151,3011155,-1
ACH-000706,3011155,-1
ACH-000861,3011155,-1
ACH-000825,3011155,-1
ACH-000425,3011155,-1
ACH-000579,3011155,-1
ACH-000273,3011155,-1
ACH-000655,3011155,-1
ACH-000969,3011155,-1
ACH-000617,3011155,-1
ACH-000696,3011155,-1
ACH-000535,3011155,-1
ACH-000191,3011155,-1
ACH-001016,3011155,-1
ACH-000880,3011155,-1
ACH-000528,3011155,-1
ACH-000788,3011155,-1
ACH-001306,3011155,-1
ACH-000896,3011155,-1
ACH-000973,3011155,-1
ACH-000070,3011155,1
ACH-000536,3011155,-1
ACH-000657,3011155,-1
ACH-000161,3011155,-1
ACH-000717,3011155,-1
ACH-000805,3011155,-1
ACH-000120,3011155,-1
ACH-000138,3011155,-1
ACH-000212,3011155,-1
ACH-000174,3011155,-1
ACH-000580,3011155,-1
ACH-000786,3011155,-1
ACH-000334,3011155,-1
ACH-000211,3011155,-1
ACH-000863,3011155,-1
ACH-000233,3011155,-1
ACH-000244,3011155,-1
ACH-000056,3011155,-1
ACH-001064,3011155,-1
ACH-000560,3011155,-1
ACH-000330,3011155,-1
ACH-000936,3011155,-1
ACH-000295,3011155,-1
ACH-001065,3011155,-1
ACH-000903,3011155,-1
ACH-000572,3011155,-1
ACH-000098,3011155,-1
ACH-000047,3011155,-1
ACH-000081,3011155,-1
ACH-000756,3011155,-1
ACH-000835,3011155,-1
ACH-000913,3011155,-1
ACH-000389,3011155,-1
ACH-000277,3011155,-1
ACH-000930,3011155,-1
ACH-000624,3011155,-1
ACH-000668,3011155,-1
ACH-000004,3011155,-1
ACH-000847,3011155,-1
ACH-000061,3011155,-1
ACH-001089,3011155,-1
ACH-000613,3011155,-1
ACH-000778,3011155,-1
ACH-000546,3011155,-1
ACH-000054,3011155,-1
ACH-000547,3011155,-1
ACH-000322,3011155,-1
ACH-000976,3011155,-1
ACH-000480,3011155,-1
ACH-000882,3011155,-1
ACH-000569,3011155,-1
ACH-000106,3011155,-1
ACH-000346,3011155,-1
ACH-000231,3011155,-1
ACH-000053,3011155,-1
ACH-000315,3011155,-1
ACH-000263,3011155,-1
ACH-000101,3011155,1
ACH-000386,3011155,-1
ACH-000380,3011155,-1
ACH-000926,3011155,-1
ACH-000375,3011155,-1
ACH-000096,3011155,-1
ACH-000074,3011155,-1
ACH-000486,3011155,-1
ACH-000631,3011155,-1
ACH-000227,3011155,-1
ACH-000693,3011155,-1
ACH-000873,3011155,-1
ACH-000865,3011155,-1
ACH-000824,3011155,-1
ACH-000754,3011155,-1
ACH-000806,3011155,-1
ACH-000301,3011155,-1
ACH-000950,3011155,-1
ACH-000204,3011155,-1
ACH-000934,3011155,-1
ACH-000910,3011155,-1
ACH-000849,3011155,-1
ACH-000881,3011155,-1
ACH-000072,3011155,-1
ACH-000449,3011155,-1
ACH-000192,3011155,-1
ACH-000879,3011155,-1
ACH-000359,3011155,-1
ACH-000020,3011155,-1
ACH-000391,3011155,-1
ACH-000351,3011155,-1
ACH-000795,3011155,1
ACH-000918,3011155,-1
ACH-000335,3011155,-1
ACH-000938,3011155,1
ACH-000944,3011155,-1
ACH-000395,3011155,-1
ACH-000932,3011155,-1
ACH-000303,3011155,-1
ACH-000168,3011155,-1
ACH-000911,3011155,-1
ACH-000403,3011155,-1
ACH-000491,3011155,-1
ACH-000628,3011155,-1
ACH-000638,3011155,-1
ACH-000427,3011155,-1
ACH-000888,3011155,-1
ACH-000860,3011155,-1
ACH-000980,3011155,-1
ACH-000648,3011155,-1
ACH-000015,3011155,-1
ACH-000448,3011155,-1
ACH-000282,3011155,-1
ACH-000816,3011155,-1
ACH-000776,3011155,-1
ACH-000024,3011155,-1
ACH-000159,3011155,-1
ACH-000372,3011155,1
ACH-000937,3011155,1
ACH-000654,3011155,-1
ACH-000565,3011155,-1
ACH-000169,3011155,-1
ACH-000943,3011155,-1
ACH-000473,3011155,-1
ACH-000410,3011155,-1
ACH-000181,3011155,-1
ACH-000441,3011155,-1
ACH-001189,3011155,-1
ACH-000400,3011155,-1
ACH-000361,3011155,-1
ACH-000145,3011155,-1
ACH-000309,3011155,-1
ACH-000373,3011155,-1
ACH-000822,3011155,-1
ACH-000665,3011155,-1
ACH-000939,3011155,-1
ACH-000974,3011155,-1
ACH-000478,3011155,-1
ACH-000493,3011155,-1
ACH-000420,3011155,-1
ACH-001199,3011155,-1
ACH-000953,3011155,1
ACH-000489,3011155,-1
ACH-000236,3011155,-1
ACH-000470,3011155,-1
ACH-000958,3011155,-1
ACH-000421,3011155,-1
ACH-000680,3011155,-1
ACH-000381,3011155,-1
ACH-000430,3011155,-1
ACH-000171,3011155,-1
ACH-000304,3011155,-1
ACH-000332,3011155,-1
ACH-000469,3011155,-1
ACH-000828,3011155,-1
ACH-000189,3011155,-1
ACH-000524,3011155,-1
ACH-000815,3011155,-1
ACH-000679,3011155,-1
ACH-000320,3011155,-1
ACH-000383,3011155,-1
ACH-000998,3011155,-1
ACH-000350,3011155,-1
ACH-000792,3011155,-1
ACH-000009,3011155,-1
ACH-000222,3011155,-1
ACH-000440,3011155,-1
ACH-000248,3011155,-1
ACH-000245,3011155,-1
ACH-000672,3011155,-1
ACH-001021,3011155,-1
ACH-000857,3011155,-1
ACH-001024,3011155,-1
ACH-000893,3011155,-1
ACH-000348,3011155,-1
ACH-000238,3011155,-1
ACH-000722,3011155,-1
ACH-000567,3011155,-1
ACH-000254,3011155,-1
ACH-000008,3011155,-1
ACH-000411,3011155,-1
ACH-000802,3011155,-1
ACH-000856,3011155,-1
ACH-000269,3011155,-1
ACH-000464,3011155,-1
ACH-000113,3011155,-1
ACH-000920,3011155,1
ACH-000457,3011155,-1
ACH-000308,3011155,-1
ACH-001307,3011155,-1
ACH-000456,3011155,-1
ACH-000267,3011155,-1
ACH-000293,3011155,-1
ACH-000183,3011155,-1
ACH-000876,3011155,-1
ACH-000587,3011155,-1
ACH-000621,3011155,-1
ACH-000789,3011155,-1
ACH-000965,3011155,-1
ACH-000694,3011155,-1
ACH-000605,3011155,-1
ACH-000927,3011155,-1
ACH-000596,3011155,-1
ACH-000783,3011155,-1
ACH-000963,3011155,-1
ACH-000978,3011155,-1
ACH-000906,3011155,-1
ACH-000843,3011155,-1
ACH-000878,3011155,-1
ACH-000840,3011155,-1
ACH-000667,3011155,-1
ACH-000650,3011155,-1
ACH-000577,3011155,-1
ACH-000476,3011155,-1
ACH-000217,3011155,-1
ACH-000848,3011155,-1
ACH-000607,3011155,-1
ACH-000819,3011155,-1
ACH-000595,3011155,-1
ACH-000573,3011155,-1
ACH-000935,3011155,-1
ACH-000988,3011155,-1
ACH-000894,3011155,-1
ACH-000434,3011155,-1
ACH-000414,3011155,-1
ACH-000752,3011155,-1
ACH-000781,3011155,-1
ACH-000639,3011155,-1
ACH-000292,3011155,-1
ACH-000291,3011155,-1
ACH-000527,3011155,-1
ACH-000023,3011155,-1
ACH-000144,3011155,-1
ACH-000100,3011155,-1
ACH-000221,3011155,-1
ACH-000652,3011155,-1
ACH-000424,3011155,-1
ACH-000885,3011155,-1
ACH-000716,3011155,-1
ACH-000059,3011155,1
ACH-000336,3011155,-1
ACH-000142,3011155,-1
ACH-000516,3011155,-1
ACH-000249,3011155,-1
ACH-000243,3011155,-1
ACH-000117,3011155,-1
ACH-000352,3011155,-1
ACH-000562,3011155,-1
ACH-000643,3011155,-1
ACH-000105,3011155,1
ACH-000838,3011155,-1
ACH-000981,3011155,1
ACH-000821,3011155,-1
ACH-000270,3011155,-1
ACH-000475,3011155,-1
ACH-000620,3011155,-1
ACH-000711,3011155,-1
ACH-000250,3011155,-1
ACH-001107,3011155,-1
ACH-000281,3011155,-1
ACH-000108,3011155,-1
ACH-000176,3011155,-1
ACH-000852,3011155,-1
ACH-000869,3011155,-1
ACH-000379,3011155,-1
ACH-000674,3011155,-1
ACH-000247,3011155,-1
ACH-000544,3011155,-1
ACH-000663,3011155,-1
ACH-000599,3011155,-1
ACH-000347,3011155,-1
ACH-000482,3011155,-1
ACH-000442,3011155,-1
ACH-000505,3011155,-1
ACH-000048,3011155,-1
ACH-000115,3011155,-1
ACH-000162,3011155,-1
ACH-000073,3011155,-1
ACH-000349,3011155,-1
ACH-000653,3011155,-1
ACH-000326,3011155,-1
ACH-000193,3011155,-1
ACH-000983,3011155,-1
ACH-001106,3011155,-1
ACH-000702,3011155,-1
ACH-000439,3011155,-1
ACH-000362,3011155,-1
ACH-000745,3011155,-1
ACH-000586,3011155,-1
ACH-000065,3011155,-1
ACH-000751,3011155,-1
ACH-000271,3011155,-1
ACH-000660,3011155,-1
ACH-000611,3011155,-1
ACH-000656,3011155,-1
ACH-001203,3011155,-1
ACH-000226,3011155,-1
ACH-001063,3011155,-1
ACH-000917,3011155,-1
ACH-000999,3011155,-1
ACH-000989,3011155,-1
ACH-000955,3011155,-1
ACH-000532,3011155,-1
ACH-000991,3011155,-1
ACH-000970,3011155,-1
ACH-000087,135398738,-1
ACH-000905,135398738,-1
ACH-000242,135398738,-1
ACH-000720,135398738,-1
ACH-000323,135398738,-1
ACH-000137,135398738,-1
ACH-000558,135398738,-1
ACH-000738,135398738,-1
ACH-000571,135398738,-1
ACH-000392,135398738,-1
ACH-000662,135398738,-1
ACH-000769,135398738,-1
ACH-000744,135398738,-1
ACH-000035,135398738,-1
ACH-000021,135398738,-1
ACH-000451,135398738,-1
ACH-000481,135398738,-1
ACH-000447,135398738,-1
ACH-000121,135398738,-1
ACH-000853,135398738,-1
ACH-000187,135398738,-1
ACH-000866,135398738,-1
ACH-000514,135398738,-1
ACH-000431,135398738,-1
ACH-000729,135398738,-1
ACH-000298,135398738,-1
ACH-000290,135398738,-1
ACH-001138,135398738,-1
ACH-000610,135398738,-1
ACH-000800,135398738,-1
ACH-000767,135398738,-1
ACH-000355,135398738,-1
ACH-000153,135398738,-1
ACH-000366,135398738,-1
ACH-001233,135398738,-1
ACH-000670,135398738,-1
ACH-000311,135398738,-1
ACH-000945,135398738,-1
ACH-000050,135398738,-1
ACH-000260,135398738,-1
ACH-000510,135398738,-1
ACH-000841,135398738,-1
ACH-000775,135398738,-1
ACH-000264,135398738,-1
ACH-000666,135398738,-1
ACH-000496,135398738,-1
ACH-000094,135398738,-1
ACH-000790,135398738,-1
ACH-000408,135398738,-1
ACH-000859,135398738,-1
ACH-000374,135398738,-1
ACH-000111,135398738,-1
ACH-000223,135398738,-1
ACH-000691,135398738,-1
ACH-000276,135398738,-1
ACH-000210,135398738,-1
ACH-000518,135398738,-1
ACH-001049,135398738,-1
ACH-000563,135398738,-1
ACH-000305,135398738,-1
ACH-000585,135398738,-1
ACH-000472,135398738,-1
ACH-000396,135398738,-1
ACH-000858,135398738,-1
ACH-000823,135398738,-1
ACH-000809,135398738,-1
ACH-000637,135398738,-1
ACH-000784,135398738,-1
ACH-000627,135398738,-1
ACH-000787,135398738,-1
ACH-000892,135398738,-1
ACH-000030,135398738,-1
ACH-000363,135398738,-1
ACH-000353,135398738,-1
ACH-000259,135398738,-1
ACH-000099,135398738,-1
ACH-000647,135398738,-1
ACH-000452,135398738,-1
ACH-000090,135398738,-1
ACH-000997,135398738,-1
ACH-000002,135398738,-1
ACH-000552,135398738,-1
ACH-000551,135398738,-1
ACH-000367,135398738,-1
ACH-000900,135398738,-1
ACH-000343,135398738,-1
ACH-000019,135398738,-1
ACH-000681,135398738,-1
ACH-000046,135398738,-1
ACH-000288,135398738,-1
ACH-001190,135398738,-1
ACH-000730,135398738,-1
ACH-001127,135398738,-1
ACH-000811,135398738,-1
ACH-000768,135398738,-1
ACH-000651,135398738,-1
ACH-001151,135398738,-1
ACH-000706,135398738,-1
ACH-000861,135398738,-1
ACH-000825,135398738,-1
ACH-000425,135398738,-1
ACH-000579,135398738,-1
ACH-000273,135398738,-1
ACH-000655,135398738,-1
ACH-000969,135398738,-1
ACH-000617,135398738,-1
ACH-000696,135398738,-1
ACH-000535,135398738,-1
ACH-000191,135398738,-1
ACH-001016,135398738,-1
ACH-000880,135398738,-1
ACH-000528,135398738,-1
ACH-000788,135398738,-1
ACH-001306,135398738,-1
ACH-000896,135398738,-1
ACH-000973,135398738,-1
ACH-000070,135398738,-1
ACH-000536,135398738,-1
ACH-000657,135398738,-1
ACH-000161,135398738,-1
ACH-000717,135398738,-1
ACH-000805,135398738,-1
ACH-000120,135398738,-1
ACH-000138,135398738,-1
ACH-000212,135398738,-1
ACH-000174,135398738,-1
ACH-000580,135398738,-1
ACH-000786,135398738,-1
ACH-000334,135398738,-1
ACH-000211,135398738,-1
ACH-000863,135398738,-1
ACH-000233,135398738,-1
ACH-000244,135398738,-1
ACH-000056,135398738,-1
ACH-001064,135398738,-1
ACH-000560,135398738,-1
ACH-000330,135398738,-1
ACH-000936,135398738,-1
ACH-000295,135398738,-1
ACH-001065,135398738,-1
ACH-000903,135398738,-1
ACH-000572,135398738,-1
ACH-000098,135398738,-1
ACH-000047,135398738,-1
ACH-000081,135398738,-1
ACH-000756,135398738,-1
ACH-000835,135398738,-1
ACH-000913,135398738,-1
ACH-000389,135398738,-1
ACH-000277,135398738,-1
ACH-000930,135398738,-1
ACH-000624,135398738,-1
ACH-000668,135398738,-1
ACH-000004,135398738,-1
ACH-000847,135398738,-1
ACH-000061,135398738,-1
ACH-001089,135398738,-1
ACH-000613,135398738,-1
ACH-000778,135398738,-1
ACH-000546,135398738,-1
ACH-000054,135398738,-1
ACH-000547,135398738,-1
ACH-000322,135398738,-1
ACH-000976,135398738,-1
ACH-000480,135398738,-1
ACH-000882,135398738,-1
ACH-000569,135398738,-1
ACH-000106,135398738,-1
ACH-000346,135398738,-1
ACH-000231,135398738,-1
ACH-000053,135398738,-1
ACH-000315,135398738,-1
ACH-000263,135398738,-1
ACH-000101,135398738,-1
ACH-000386,135398738,-1
ACH-000380,135398738,-1
ACH-000926,135398738,-1
ACH-000375,135398738,-1
ACH-000096,135398738,-1
ACH-000074,135398738,-1
ACH-000486,135398738,-1
ACH-000631,135398738,-1
ACH-000227,135398738,-1
ACH-000693,135398738,-1
ACH-000873,135398738,-1
ACH-000865,135398738,-1
ACH-000824,135398738,-1
ACH-000754,135398738,-1
ACH-000806,135398738,-1
ACH-000301,135398738,-1
ACH-000950,135398738,-1
ACH-000204,135398738,-1
ACH-000934,135398738,-1
ACH-000910,135398738,-1
ACH-000849,135398738,-1
ACH-000881,135398738,-1
ACH-000072,135398738,-1
ACH-000449,135398738,-1
ACH-000192,135398738,-1
ACH-000879,135398738,-1
ACH-000359,135398738,-1
ACH-000020,135398738,-1
ACH-000391,135398738,-1
ACH-000351,135398738,-1
ACH-000795,135398738,-1
ACH-000918,135398738,-1
ACH-000335,135398738,-1
ACH-000938,135398738,-1
ACH-000944,135398738,-1
ACH-000395,135398738,-1
ACH-000932,135398738,-1
ACH-000303,135398738,-1
ACH-000168,135398738,-1
ACH-000911,135398738,-1
ACH-000403,135398738,-1
ACH-000491,135398738,-1
ACH-000628,135398738,-1
ACH-000638,135398738,-1
ACH-000427,135398738,-1
ACH-000888,135398738,-1
ACH-000860,135398738,-1
ACH-000980,135398738,-1
ACH-000648,135398738,-1
ACH-000015,135398738,-1
ACH-000448,135398738,-1
ACH-000282,135398738,-1
ACH-000816,135398738,-1
ACH-000776,135398738,-1
ACH-000024,135398738,-1
ACH-000159,135398738,-1
ACH-000372,135398738,-1
ACH-000937,135398738,-1
ACH-000654,135398738,-1
ACH-000565,135398738,-1
ACH-000169,135398738,-1
ACH-000943,135398738,-1
ACH-000473,135398738,-1
ACH-000410,135398738,-1
ACH-000181,135398738,-1
ACH-000441,135398738,-1
ACH-001189,135398738,-1
ACH-000400,135398738,-1
ACH-000361,135398738,-1
ACH-000145,135398738,-1
ACH-000309,135398738,-1
ACH-000373,135398738,-1
ACH-000822,135398738,-1
ACH-000665,135398738,-1
ACH-000939,135398738,-1
ACH-000974,135398738,-1
ACH-000478,135398738,-1
ACH-000493,135398738,-1
ACH-000420,135398738,-1
ACH-001199,135398738,-1
ACH-000953,135398738,-1
ACH-000489,135398738,-1
ACH-000236,135398738,-1
ACH-000470,135398738,-1
ACH-000958,135398738,-1
ACH-000421,135398738,-1
ACH-000680,135398738,-1
ACH-000381,135398738,-1
ACH-000430,135398738,-1
ACH-000171,135398738,-1
ACH-000304,135398738,-1
ACH-000332,135398738,-1
ACH-000469,135398738,-1
ACH-000828,135398738,-1
ACH-000189,135398738,-1
ACH-000524,135398738,-1
ACH-000815,135398738,-1
ACH-000679,135398738,-1
ACH-000320,135398738,-1
ACH-000383,135398738,-1
ACH-000998,135398738,-1
ACH-000350,135398738,-1
ACH-000792,135398738,-1
ACH-000009,135398738,-1
ACH-000222,135398738,-1
ACH-000440,135398738,-1
ACH-000248,135398738,-1
ACH-000245,135398738,-1
ACH-000672,135398738,-1
ACH-001021,135398738,-1
ACH-000857,135398738,-1
ACH-001024,135398738,-1
ACH-000893,135398738,-1
ACH-000348,135398738,-1
ACH-000238,135398738,-1
ACH-000722,135398738,-1
ACH-000567,135398738,-1
ACH-000254,135398738,-1
ACH-000008,135398738,-1
ACH-000411,135398738,-1
ACH-000802,135398738,-1
ACH-000856,135398738,-1
ACH-000269,135398738,-1
ACH-000464,135398738,-1
ACH-000113,135398738,-1
ACH-000920,135398738,-1
ACH-000457,135398738,-1
ACH-000308,135398738,-1
ACH-001307,135398738,-1
ACH-000456,135398738,-1
ACH-000267,135398738,-1
ACH-000293,135398738,-1
ACH-000183,135398738,-1
ACH-000876,135398738,-1
ACH-000587,135398738,-1
ACH-000621,135398738,-1
ACH-000789,135398738,-1
ACH-000965,135398738,-1
ACH-000694,135398738,-1
ACH-000605,135398738,-1
ACH-000927,135398738,-1
ACH-000596,135398738,-1
ACH-000783,135398738,-1
ACH-000963,135398738,-1
ACH-000978,135398738,-1
ACH-000906,135398738,-1
ACH-000843,135398738,-1
ACH-000878,135398738,-1
ACH-000840,135398738,-1
ACH-000667,135398738,-1
ACH-000650,135398738,-1
ACH-000577,135398738,-1
ACH-000476,135398738,-1
ACH-000217,135398738,-1
ACH-000848,135398738,-1
ACH-000607,135398738,-1
ACH-000819,135398738,-1
ACH-000595,135398738,-1
ACH-000573,135398738,-1
ACH-000935,135398738,-1
ACH-000988,135398738,-1
ACH-000894,135398738,-1
ACH-000434,135398738,-1
ACH-000414,135398738,-1
ACH-000752,135398738,-1
ACH-000781,135398738,-1
ACH-000639,135398738,-1
